file,ZCA,thisDate,start_Time,end_Time,errors,btryDead,warnings,buffer,first_btry,last_btry,mean_temp,min_temp,mid_n_temp
F:/2015 ZCA Files/PRE_2/PRE_2_SW_988D/SN314239 2015-07-02 log.csv,a:/SN314239 2015-07-02.zca,2015-07-02,21:02:13,06:46:31,0,NA,0,0,12:00:00,06:44:08,1367.0,1075.0,1438.0
F:/2015 ZCA Files/PRE_2/PRE_2_SW_988D/SN314239 2015-07-03 log.csv,a:/SN314239 2015-07-03.zca,2015-07-03,21:02:01,06:47:07,0,NA,0,0,12:00:00,06:43:55,1596.0,1475.0,1519.0
F:/2015 ZCA Files/PRE_2/PRE_2_SW_988D/SN314239 2015-07-04 log.csv,a:/SN314239 2015-07-04.zca,2015-07-04,21:01:45,06:47:43,0,NA,0,0,12:00:00,06:43:39,1867.0,1550.0,1931.0
F:/2015 ZCA Files/PRE_2/PRE_2_SW_988D/SN314239 2015-07-05 log.csv,a:/SN314239 2015-07-05.zca,2015-07-05,21:01:29,06:48:22,0,NA,1,1,12:00:00,06:43:24,1520.0,1375.0,1562.0
F:/2015 ZCA Files/PRE_2/PRE_2_SW_988D/SN314239 2015-07-06 log.csv,a:/SN314239 2015-07-06.zca,2015-07-06,21:01:09,06:49:01,0,NA,0,0,12:00:00,06:48:05,1287.0,1050.0,1250.0
F:/2015 ZCA Files/PRV_1/PRV_1_NE_BAT_043/SN314105 2015-06-01 log.csv,a:/SN314105 2015-06-01.zca,2015-06-01,20:30:31,06:36:42,0,NA,0,0,17:56:01,06:32:31,1731.0,1575.0,1700.0
F:/2015 ZCA Files/PRV_1/PRV_1_NE_BAT_043/SN314105 2015-06-02 log.csv,a:/SN314105 2015-06-02.zca,2015-06-02,20:31:14,06:36:19,0,NA,0,0,12:00:00,06:33:12,1995.0,1500.0,2212.0
F:/2015 ZCA Files/PRV_1/PRV_1_NE_BAT_043/SN314105 2015-06-03 log.csv,a:/SN314105 2015-06-03.zca,2015-06-03,20:31:56,06:35:57,0,NA,0,0,12:00:00,06:33:55,1997.0,1750.0,2100.0
F:/2015 ZCA Files/PRV_1/PRV_1_NE_BAT_043/SN314105 2015-06-04 log.csv,a:/SN314105 2015-06-04.zca,2015-06-04,20:32:37,06:35:38,0,NA,1,1,12:00:00,06:34:35,1796.0,1575.0,1825.0
F:/2015 ZCA Files/PRV_1/PRV_1_NE_BAT_043/SN314105 2015-06-05 log.csv,a:/SN314105 2015-06-05.zca,2015-06-05,20:33:16,06:35:20,0,NA,0,0,12:00:00,06:35:14,1931.0,1725.0,1850.0
F:/2015 ZCA Files/PRV_1/PRV_1_NE_BAT_043/SN314105 2015-06-06 log.csv,a:/SN314105 2015-06-06.zca,2015-06-06,20:33:54,06:35:05,0,NA,0,0,12:00:00,06:30:51,2184.0,1800.0,2088.0
F:/2015 ZCA Files/PRV_1/PRV_1_NE_BAT_043/SN314105 2015-06-07 log.csv,a:/SN314105 2015-06-07.zca,2015-06-07,20:34:32,22:17:01,1,22:17:01,1,0,12:00:00,22:17:01,2401.0,1975.0,NaN
F:/2015 ZCA Files/PRV_1/PRV_1_NW_BAT_045/SN314219 2015-06-01 log.csv,a:/SN314219 2015-06-01.zca,2015-06-01,20:30:39,06:36:51,0,NA,0,0,17:16:46,06:32:37,1791.0,1550.0,1750.0
F:/2015 ZCA Files/PRV_1/PRV_1_NW_BAT_045/SN314219 2015-06-02 log.csv,a:/SN314219 2015-06-02.zca,2015-06-02,20:31:22,06:36:28,0,NA,0,0,12:00:00,06:33:21,2017.0,1500.0,2269.0
F:/2015 ZCA Files/PRV_1/PRV_1_NW_BAT_045/SN314219 2015-06-03 log.csv,a:/SN314219 2015-06-03.zca,2015-06-03,20:32:04,06:36:06,0,NA,0,0,12:00:00,06:34:03,2004.0,1750.0,2150.0
F:/2015 ZCA Files/PRV_1/PRV_1_SE_BAT_040/SN314204 2015-06-01 log.csv,a:/SN314204 2015-06-01.zca,2015-06-01,20:30:10,06:36:46,0,NA,0,0,18:40:24,06:32:09,1744.0,1575.0,1725.0
F:/2015 ZCA Files/PRV_1/PRV_1_SE_BAT_040/SN314204 2015-06-02 log.csv,a:/SN314204 2015-06-02.zca,2015-06-02,20:30:53,06:36:23,0,NA,0,0,12:00:00,06:32:49,2021.0,1525.0,2238.0
F:/2015 ZCA Files/PRV_1/PRV_1_SE_BAT_040/SN314204 2015-06-03 log.csv,a:/SN314204 2015-06-03.zca,2015-06-03,20:31:35,06:36:01,1,09:04:30,1,0,12:00:00,09:04:30,2023.0,1800.0,2150.0
F:/2015 ZCA Files/PRV_1/PRV_1_SW_BAT_038/SN314305 2015-06-01 log.csv,a:/SN314305 2015-06-01.zca,2015-06-01,20:30:34,06:37:06,0,NA,0,0,19:41:54,06:32:35,1689.0,1550.0,1675.0
F:/2015 ZCA Files/PRV_1/PRV_1_SW_BAT_038/SN314305 2015-06-02 log.csv,a:/SN314305 2015-06-02.zca,2015-06-02,20:31:17,06:36:42,0,NA,0,0,12:00:00,06:33:15,1955.0,1500.0,2175.0
F:/2015 ZCA Files/PRV_1/PRV_1_SW_BAT_038/SN314305 2015-06-03 log.csv,a:/SN314305 2015-06-03.zca,2015-06-03,20:31:59,06:36:21,0,NA,0,0,12:00:00,06:33:59,1964.0,1725.0,2125.0
F:/2015 ZCA Files/PRV_1/PRV_1_SW_BAT_038/SN314305 2015-06-04 log.csv,a:/SN314305 2015-06-04.zca,2015-06-04,20:32:40,06:36:02,0,NA,0,0,12:00:00,06:34:39,1755.0,1525.0,1731.0
F:/2015 ZCA Files/PRV_1/PRV_1_SW_BAT_038/SN314305 2015-06-05 log.csv,a:/SN314305 2015-06-05.zca,2015-06-05,20:33:19,06:35:44,0,NA,1,1,12:00:00,06:35:18,1907.0,1675.0,1900.0
F:/2015 ZCA Files/PRV_1/PRV_1_SW_BAT_038/SN314305 2015-06-06 log.csv,a:/SN314305 2015-06-06.zca,2015-06-06,20:33:57,06:35:29,0,NA,0,0,12:00:00,06:30:55,2112.0,1675.0,2138.0
F:/2015 ZCA Files/PRV_1/PRV_1_SW_BAT_038/SN314305 2015-06-07 log.csv,a:/SN314305 2015-06-07.zca,2015-06-07,20:34:34,06:35:15,0,NA,0,0,12:00:00,06:31:31,1663.0,1475.0,1656.0
F:/2015 ZCA Files/PRV_2/PRV_2_NE_BAT_018/SN314239 2015-05-30 log.csv,a:/SN314239 2015-05-30.zca,2015-05-30,12:36:13,12:36:26,1,NA,0,0,12:40:48,12:36:14,1925.0,1875.0,NaN
F:/2015 ZCA Files/PRV_2/PRV_2_NE_BAT_018/SN314239 2015-06-03 log.csv,a:/SN314239 2015-06-03.zca,2015-06-03,20:30:08,06:31:46,0,NA,0,0,13:24:43,06:27:05,1867.0,1725.0,1850.0
F:/2015 ZCA Files/PRV_2/PRV_2_NE_BAT_018/SN314239 2015-06-04 log.csv,a:/SN314239 2015-06-04.zca,2015-06-04,20:30:49,06:31:26,0,NA,0,0,12:00:00,06:27:47,1664.0,1550.0,1619.0
F:/2015 ZCA Files/PRV_2/PRV_2_NE_BAT_018/SN314239 2015-06-05 log.csv,a:/SN314239 2015-06-05.zca,2015-06-05,20:31:29,06:31:08,0,NA,0,0,12:00:00,06:28:27,1915.0,1775.0,1956.0
F:/2015 ZCA Files/PRV_2/PRV_2_NE_BAT_018/SN314239 2015-06-06 log.csv,a:/SN314239 2015-06-06.zca,2015-06-06,20:32:07,06:30:52,0,NA,0,0,12:00:00,06:29:04,2143.0,1775.0,2262.0
F:/2015 ZCA Files/PRV_2/PRV_2_NE_BAT_018/SN314239 2015-06-07 log.csv,a:/SN314239 2015-06-07.zca,2015-06-07,20:32:44,06:30:39,0,NA,0,0,12:00:00,06:29:41,1675.0,1425.0,1681.0
F:/2015 ZCA Files/PRV_2/PRV_2_NE_BAT_018/SN314239 2015-06-08 log.csv,a:/SN314239 2015-06-08.zca,2015-06-08,20:33:20,06:30:27,0,NA,0,0,12:00:00,06:30:18,1930.0,1725.0,1944.0
F:/2015 ZCA Files/PRV_2/PRV_2_NW_BAT_033/SN314210 2015-05-29 log.csv,a:/SN314210 2015-05-29.zca,2015-05-29,11:50:48,11:51:01,1,NA,0,0,11:56:30,11:50:49,2038.0,1950.0,NaN
F:/2015 ZCA Files/PRV_2/PRV_2_NW_BAT_033/SN314210 2015-06-03 log.csv,a:/SN314210 2015-06-03.zca,2015-06-03,20:30:17,06:32:07,0,NA,0,0,14:44:50,06:27:16,2036.0,1875.0,2031.0
F:/2015 ZCA Files/PRV_2/PRV_2_NW_BAT_033/SN314210 2015-06-04 log.csv,a:/SN314210 2015-06-04.zca,2015-06-04,20:30:58,06:31:47,0,NA,0,0,12:00:00,06:27:54,1819.0,1700.0,1775.0
F:/2015 ZCA Files/PRV_2/PRV_2_NW_BAT_033/SN314210 2015-06-05 log.csv,a:/SN314210 2015-06-05.zca,2015-06-05,20:31:38,06:31:30,0,NA,0,0,12:00:00,06:28:35,2068.0,1925.0,2112.0
F:/2015 ZCA Files/PRV_2/PRV_2_NW_BAT_033/SN314210 2015-06-06 log.csv,a:/SN314210 2015-06-06.zca,2015-06-06,20:32:17,06:31:14,0,NA,0,0,12:00:00,06:29:14,2274.0,1875.0,2388.0
F:/2015 ZCA Files/PRV_2/PRV_2_NW_BAT_033/SN314210 2015-06-07 log.csv,a:/SN314210 2015-06-07.zca,2015-06-07,20:32:54,06:31:00,0,NA,0,0,12:00:00,06:29:52,1698.0,1525.0,1700.0
F:/2015 ZCA Files/PRV_2/PRV_2_NW_BAT_033/SN314210 2015-06-08 log.csv,a:/SN314210 2015-06-08.zca,2015-06-08,20:33:29,06:30:48,0,NA,0,0,12:00:00,06:30:26,1868.0,1675.0,1850.0
F:/2015 ZCA Files/PRV_2/PRV_2_SE_BAT_009/SN314253 2015-06-03 log.csv,a:/SN314253 2015-06-03.zca,2015-06-03,20:29:59,06:32:00,0,NA,0,0,12:23:16,06:31:57,1935.0,1725.0,1975.0
F:/2015 ZCA Files/PRV_2/PRV_2_SE_BAT_009/SN314253 2015-06-04 log.csv,a:/SN314253 2015-06-04.zca,2015-06-04,20:30:40,06:31:40,0,NA,1,1,12:00:00,06:27:36,1698.0,1600.0,1650.0
F:/2015 ZCA Files/PRV_2/PRV_2_SE_BAT_009/SN314253 2015-06-05 log.csv,a:/SN314253 2015-06-05.zca,2015-06-05,20:31:20,06:31:22,0,NA,1,1,12:00:00,06:28:18,1977.0,1800.0,2069.0
F:/2015 ZCA Files/PRV_2/PRV_2_SE_BAT_009/SN314253 2015-06-06 log.csv,a:/SN314253 2015-06-06.zca,2015-06-06,20:31:58,23:44:21,1,23:44:21,1,0,12:00:00,23:44:21,2517.0,2375.0,NaN
F:/2015 ZCA Files/PRV_2/PRV_2_SW_BAT_048/SN314240 2015-06-03 log.csv,a:/SN314240 2015-06-03.zca,2015-06-03,20:30:13,06:32:11,0,NA,0,0,15:09:09,06:27:10,1970.0,1750.0,2e3
F:/2015 ZCA Files/PRV_2/PRV_2_SW_BAT_048/SN314240 2015-06-04 log.csv,a:/SN314240 2015-06-04.zca,2015-06-04,20:30:54,06:31:51,0,NA,0,0,12:00:00,06:27:52,1684.0,1600.0,1625.0
F:/2015 ZCA Files/PRV_2/PRV_2_SW_BAT_048/SN314240 2015-06-05 log.csv,a:/SN314240 2015-06-05.zca,2015-06-05,20:31:34,06:31:33,0,NA,0,0,12:00:00,06:28:30,2009.0,1800.0,2075.0
F:/2015 ZCA Files/PRV_2/PRV_2_SW_BAT_048/SN314240 2015-06-06 log.csv,a:/SN314240 2015-06-06.zca,2015-06-06,20:32:12,06:31:18,0,NA,0,0,12:00:00,06:29:10,2247.0,1875.0,2362.0
F:/2015 ZCA Files/PRV_2/PRV_2_SW_BAT_048/SN314240 2015-06-07 log.csv,a:/SN314240 2015-06-07.zca,2015-06-07,20:32:49,06:31:04,0,NA,0,0,12:00:00,06:29:44,1830.0,1550.0,1925.0
F:/2015 ZCA Files/PRV_2/PRV_2_SW_BAT_048/SN314240 2015-06-08 log.csv,a:/SN314240 2015-06-08.zca,2015-06-08,20:33:25,06:30:52,0,NA,0,0,12:00:00,06:30:22,2130.0,1900.0,2188.0
F:/2015 ZCA Files/PRV_3/PRV_3_NE_B3/SN314219 2015-06-17 log.csv,a:/SN314219 2015-06-17.zca,2015-06-17,20:46:39,06:39:15,0,NA,1,1,14:43:38,06:38:36,2012.0,1500.0,2006.0
F:/2015 ZCA Files/PRV_3/PRV_3_NE_B3/SN314219 2015-06-18 log.csv,a:/SN314219 2015-06-18.zca,2015-06-18,20:46:58,06:39:23,0,NA,0,0,12:00:00,06:38:54,1707.0,1450.0,1662.0
F:/2015 ZCA Files/PRV_3/PRV_3_NE_B3/SN314219 2015-06-19 log.csv,a:/SN314219 2015-06-19.zca,2015-06-19,20:47:15,06:39:33,0,NA,0,0,12:00:00,06:39:11,2363.0,1975.0,2519.0
F:/2015 ZCA Files/PRV_3/PRV_3_NE_B3/SN314219 2015-06-20 log.csv,a:/SN314219 2015-06-20.zca,2015-06-20,20:47:30,06:39:45,0,NA,0,0,12:00:00,06:39:27,1997.0,1750.0,2e3
F:/2015 ZCA Files/PRV_3/PRV_3_NE_B3/SN314219 2015-06-21 log.csv,a:/SN314219 2015-06-21.zca,2015-06-21,20:47:43,06:39:58,0,NA,0,0,12:00:00,06:39:39,2481.0,2275.0,2412.0
F:/2015 ZCA Files/PRV_3/PRV_3_NE_B3/SN314219 2015-06-22 log.csv,a:/SN314219 2015-06-22.zca,2015-06-22,20:47:55,06:40:13,0,NA,0,0,12:00:00,06:39:52,1604.0,1375.0,1612.0
F:/2015 ZCA Files/PRV_3/PRV_3_NW_H4/SN314119 2015-06-17 log.csv,a:/SN314119 2015-06-17.zca,2015-06-17,20:46:47,06:39:26,0,NA,0,0,14:08:51,06:38:43,1897.0,1525.0,1875.0
F:/2015 ZCA Files/PRV_3/PRV_3_NW_H4/SN314119 2015-06-18 log.csv,a:/SN314119 2015-06-18.zca,2015-06-18,20:47:06,06:39:34,0,NA,0,0,12:00:00,06:39:03,1619.0,1500.0,1550.0
F:/2015 ZCA Files/PRV_3/PRV_3_NW_H4/SN314119 2015-06-19 log.csv,a:/SN314119 2015-06-19.zca,2015-06-19,20:47:23,06:39:44,0,NA,0,0,12:00:00,06:39:19,2306.0,1950.0,2481.0
F:/2015 ZCA Files/PRV_3/PRV_3_NW_H4/SN314119 2015-06-20 log.csv,a:/SN314119 2015-06-20.zca,2015-06-20,20:47:38,20:47:37,0,NA,0,0,12:00:00,06:39:35,1907.0,1675.0,1931.0
F:/2015 ZCA Files/PRV_3/PRV_3_NW_H4/SN314119 2015-06-20 log.csv,a:/SN314119 2015-06-20.zca,2015-06-20,20:47:38,06:39:56,0,NA,0,0,12:00:00,06:39:35,1900.0,1675.0,1931.0
F:/2015 ZCA Files/PRV_3/PRV_3_NW_H4/SN314119 2015-06-21 log.csv,a:/SN314119 2015-06-21.zca,2015-06-21,20:47:51,06:40:09,0,NA,0,0,12:00:00,06:39:47,2427.0,2175.0,2350.0
F:/2015 ZCA Files/PRV_3/PRV_3_NW_H4/SN314119 2015-06-22 log.csv,a:/SN314119 2015-06-22.zca,2015-06-22,20:48:02,06:40:25,0,NA,0,0,12:00:00,06:39:58,1541.0,1325.0,1581.0
F:/2015 ZCA Files/PRV_3/PRV_3_SE_N1/SN314105 2015-06-17 log.csv,a:/SN314105 2015-06-17.zca,2015-06-17,20:46:29,06:39:21,0,NA,2,2,12:11:47,06:38:26,1899.0,1575.0,1900.0
F:/2015 ZCA Files/PRV_3/PRV_3_SE_N1/SN314105 2015-06-18 log.csv,a:/SN314105 2015-06-18.zca,2015-06-18,20:46:48,06:39:29,0,NA,0,0,12:00:00,06:38:44,1641.0,1500.0,1581.0
F:/2015 ZCA Files/PRV_3/PRV_3_SE_N1/SN314105 2015-06-19 log.csv,a:/SN314105 2015-06-19.zca,2015-06-19,20:47:05,06:39:39,0,NA,0,0,12:00:00,06:39:01,2354.0,2050.0,2538.0
F:/2015 ZCA Files/PRV_3/PRV_3_SE_N1/SN314105 2015-06-20 log.csv,a:/SN314105 2015-06-20.zca,2015-06-20,20:47:20,06:39:51,0,NA,0,0,12:00:00,06:39:16,1902.0,1675.0,1938.0
F:/2015 ZCA Files/PRV_3/PRV_3_SE_N1/SN314105 2015-06-21 log.csv,a:/SN314105 2015-06-21.zca,2015-06-21,20:47:33,06:40:04,0,NA,0,0,12:00:00,06:39:30,2421.0,2175.0,2325.0
F:/2015 ZCA Files/PRV_3/PRV_3_SE_N1/SN314105 2015-06-22 log.csv,a:/SN314105 2015-06-22.zca,2015-06-22,20:47:44,06:40:20,0,NA,0,0,12:00:00,06:39:41,1607.0,1375.0,1600.0
F:/2015 ZCA Files/PRV_3/PRV_3_SW_BAT_023/SN314258 2015-06-17 log.csv,a:/SN314258 2015-06-17.zca,2015-06-17,20:46:50,06:39:44,0,NA,0,0,13:20:09,06:38:48,1879.0,1550.0,1825.0
F:/2015 ZCA Files/PRV_3/PRV_3_SW_BAT_023/SN314258 2015-06-18 log.csv,a:/SN314258 2015-06-18.zca,2015-06-18,20:47:09,06:39:52,0,NA,0,0,12:00:00,06:39:07,1535.0,1325.0,1406.0
F:/2015 ZCA Files/PRV_3/PRV_3_SW_BAT_023/SN314258 2015-06-19 log.csv,a:/SN314258 2015-06-19.zca,2015-06-19,20:47:26,06:40:02,0,NA,0,0,12:00:00,06:39:21,2297.0,1875.0,2462.0
F:/2015 ZCA Files/PRV_3/PRV_3_SW_BAT_023/SN314258 2015-06-20 log.csv,a:/SN314258 2015-06-20.zca,2015-06-20,20:47:41,06:40:13,0,NA,0,0,12:00:00,06:39:36,1758.0,1500.0,1800.0
F:/2015 ZCA Files/PRV_3/PRV_3_SW_BAT_023/SN314258 2015-06-21 log.csv,a:/SN314258 2015-06-21.zca,2015-06-21,20:47:55,06:40:27,0,NA,0,0,12:00:00,06:39:52,2397.0,2225.0,2400.0
F:/2015 ZCA Files/PRV_3/PRV_3_SW_BAT_023/SN314258 2015-06-22 log.csv,a:/SN314258 2015-06-22.zca,2015-06-22,20:48:06,06:40:42,0,NA,0,0,12:00:00,06:40:02,1365.0,1100.0,1412.0
F:/2015 ZCA Files/PRV_4/PRV_4_NW_BAT_042/SN314250 2015-06-01 log.csv,a:/SN314250 2015-06-01.zca,2015-06-01,20:27:23,06:29:34,0,NA,0,0,12:00:00,06:29:21,1811.0,1550.0,1825.0
F:/2015 ZCA Files/PRV_4/PRV_4_NW_BAT_042/SN314250 2015-06-02 log.csv,a:/SN314250 2015-06-02.zca,2015-06-02,20:28:07,06:29:10,0,NA,0,0,12:00:00,06:25:05,1957.0,1650.0,2050.0
F:/2015 ZCA Files/PRV_4/PRV_4_NW_BAT_042/SN314250 2015-06-03 log.csv,a:/SN314250 2015-06-03.zca,2015-06-03,20:28:50,06:28:48,0,NA,3,3,12:00:00,06:25:46,1962.0,1825.0,1919.0
F:/2015 ZCA Files/PRV_4/PRV_4_NW_BAT_042/SN314250 2015-06-04 log.csv,a:/SN314250 2015-06-04.zca,2015-06-04,20:29:32,06:28:28,0,NA,0,0,12:00:00,06:26:29,1862.0,1625.0,1894.0
F:/2015 ZCA Files/PRV_4/PRV_4_NW_BAT_042/SN314250 2015-06-05 log.csv,a:/SN314250 2015-06-05.zca,2015-06-05,20:30:12,06:28:09,0,NA,1,1,12:00:00,06:27:08,2041.0,1850.0,2050.0
F:/2015 ZCA Files/PRV_4/PRV_4_NW_BAT_042/SN314250 2015-06-06 log.csv,a:/SN314250 2015-06-06.zca,2015-06-06,20:30:50,06:27:53,0,NA,0,0,12:00:00,06:27:47,2251.0,1975.0,2300.0
F:/2015 ZCA Files/PRV_4/PRV_4_NW_BAT_042/SN314250 2015-06-07 log.csv,a:/SN314250 2015-06-07.zca,2015-06-07,20:31:28,06:27:39,0,NA,0,0,12:00:00,06:23:24,1864.0,1650.0,1838.0
F:/2015 ZCA Files/PRV_4/PRV_4_SE_BAT_027/SN314217 2015-05-29 log.csv,a:/SN314217 2015-05-29.zca,2015-05-29,11:43:20,11:43:35,1,NA,0,0,11:50:14,11:43:20,1775.0,1750.0,NaN
F:/2015 ZCA Files/PRV_4/PRV_4_SE_BAT_027/SN314217 2015-06-01 log.csv,a:/SN314217 2015-06-01.zca,2015-06-01,20:27:07,06:29:26,0,NA,0,0,13:19:08,06:29:06,1826.0,1550.0,1856.0
F:/2015 ZCA Files/PRV_4/PRV_4_SE_BAT_027/SN314217 2015-06-02 log.csv,a:/SN314217 2015-06-02.zca,2015-06-02,20:27:51,06:29:02,0,NA,1,1,12:00:00,06:24:49,1952.0,1650.0,2056.0
F:/2015 ZCA Files/PRV_4/PRV_4_SE_BAT_027/SN314217 2015-06-03 log.csv,a:/SN314217 2015-06-03.zca,2015-06-03,20:28:34,06:28:40,0,NA,0,0,12:00:00,06:25:32,1998.0,1825.0,1925.0
F:/2015 ZCA Files/PRV_4/PRV_4_SE_BAT_027/SN314217 2015-06-04 log.csv,a:/SN314217 2015-06-04.zca,2015-06-04,20:29:15,06:28:19,0,NA,0,0,12:00:00,06:26:13,1846.0,1600.0,1888.0
F:/2015 ZCA Files/PRV_4/PRV_4_SE_BAT_027/SN314217 2015-06-05 log.csv,a:/SN314217 2015-06-05.zca,2015-06-05,20:29:55,06:28:01,0,NA,1,1,12:00:00,06:26:51,2061.0,1850.0,2056.0
F:/2015 ZCA Files/PRV_4/PRV_4_SE_BAT_027/SN314217 2015-06-06 log.csv,a:/SN314217 2015-06-06.zca,2015-06-06,20:30:34,06:27:45,0,NA,0,0,12:00:00,06:27:31,2316.0,2e3,2450.0
F:/2015 ZCA Files/PRV_4/PRV_4_SE_BAT_027/SN314217 2015-06-07 log.csv,a:/SN314217 2015-06-07.zca,2015-06-07,20:31:11,03:56:14,1,03:56:14,1,0,12:00:00,03:56:14,1972.0,1750.0,1944.0
F:/2015 ZCA Files/PRV_4/PRV_4_SW_BAT_047/SN314138 2015-06-01 log.csv,a:/SN314138 2015-06-01.zca,2015-06-01,20:27:17,06:29:34,0,NA,0,0,14:15:11,06:29:16,1768.0,1550.0,1706.0
F:/2015 ZCA Files/PRV_4/PRV_4_SW_BAT_047/SN314138 2015-06-02 log.csv,a:/SN314138 2015-06-02.zca,2015-06-02,20:28:01,06:29:10,0,NA,0,0,12:00:00,09:08:45,1935.0,1675.0,1994.0
F:/2015 ZCA Files/PRV_4/PRV_4_SW_BAT_047/SN314138 2015-06-03 log.csv,a:/SN314138 2015-06-03.zca,2015-06-03,20:28:44,06:28:47,0,NA,0,0,12:00:00,09:41:59,1959.0,1825.0,1856.0
F:/2015 ZCA Files/PRV_4/PRV_4_SW_BAT_047/SN314138 2015-06-04 log.csv,a:/SN314138 2015-06-04.zca,2015-06-04,20:29:26,06:28:27,1,08:22:26,0,0,12:00:00,08:22:26,1814.0,1600.0,1856.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_NE_BAT_029/SN314239 2015-06-12 log.csv,a:/SN314239 2015-06-12.zca,2015-06-12,20:48:38,06:42:07,0,NA,0,0,16:31:28,06:40:35,1360.0,1150.0,1406.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_NE_BAT_029/SN314239 2015-06-13 log.csv,a:/SN314239 2015-06-13.zca,2015-06-13,20:49:05,06:42:05,0,NA,0,0,12:00:00,06:41:02,1894.0,1650.0,1975.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_NE_BAT_029/SN314239 2015-06-14 log.csv,a:/SN314239 2015-06-14.zca,2015-06-14,20:49:31,06:42:05,0,NA,0,0,12:00:00,06:41:28,1747.0,1550.0,1875.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_NE_BAT_029/SN314239 2015-06-15 log.csv,a:/SN314239 2015-06-15.zca,2015-06-15,20:49:56,06:42:07,0,NA,0,0,12:00:00,06:41:53,1519.0,1350.0,1419.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_NE_BAT_029/SN314239 2015-06-16 log.csv,a:/SN314239 2015-06-16.zca,2015-06-16,20:50:18,06:42:11,0,NA,0,0,12:00:00,06:37:13,1583.0,1250.0,1650.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_NE_BAT_029/SN314239 2015-06-17 log.csv,a:/SN314239 2015-06-17.zca,2015-06-17,20:50:39,06:42:17,0,NA,0,0,12:00:00,06:37:34,1901.0,1475.0,2019.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_NW_BAT_025/SN314240 2015-06-12 log.csv,a:/SN314240 2015-06-12.zca,2015-06-12,20:48:46,06:42:12,0,NA,0,0,15:43:23,06:40:42,1374.0,1075.0,1425.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_NW_BAT_025/SN314240 2015-06-13 log.csv,a:/SN314240 2015-06-13.zca,2015-06-13,20:49:14,06:42:10,0,NA,0,0,12:00:00,06:41:11,1936.0,1775.0,1981.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_NW_BAT_025/SN314240 2015-06-14 log.csv,a:/SN314240 2015-06-14.zca,2015-06-14,20:49:40,06:42:10,0,NA,0,0,12:00:00,06:41:35,1796.0,1575.0,1925.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_NW_BAT_025/SN314240 2015-06-15 log.csv,a:/SN314240 2015-06-15.zca,2015-06-15,20:50:04,06:42:12,0,NA,0,0,12:00:00,06:42:00,1564.0,1425.0,1519.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_NW_BAT_025/SN314240 2015-06-16 log.csv,a:/SN314240 2015-06-16.zca,2015-06-16,20:50:26,06:42:16,0,NA,0,0,12:00:00,06:37:22,1625.0,1325.0,1631.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_NW_BAT_025/SN314240 2015-06-17 log.csv,a:/SN314240 2015-06-17.zca,2015-06-17,20:50:47,06:42:22,0,NA,0,0,12:00:00,06:37:42,1930.0,1425.0,2050.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_SE_BAT_019/SN314237 2015-06-12 log.csv,a:/SN314237 2015-06-12.zca,2015-06-12,20:48:26,06:42:09,0,NA,0,0,14:25:00,06:40:23,1415.0,1175.0,1469.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_SE_BAT_019/SN314237 2015-06-13 log.csv,a:/SN314237 2015-06-13.zca,2015-06-13,20:48:55,06:42:07,0,NA,0,0,12:00:00,06:40:51,1892.0,1700.0,1962.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_SE_BAT_019/SN314237 2015-06-14 log.csv,a:/SN314237 2015-06-14.zca,2015-06-14,20:49:20,06:42:07,0,NA,0,0,12:00:00,06:41:15,1756.0,1550.0,1850.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_SE_BAT_019/SN314237 2015-06-15 log.csv,a:/SN314237 2015-06-15.zca,2015-06-15,20:49:44,06:42:09,0,NA,0,0,12:00:00,06:41:41,1586.0,1425.0,1525.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_SE_BAT_019/SN314237 2015-06-16 log.csv,a:/SN314237 2015-06-16.zca,2015-06-16,20:50:06,06:42:13,0,NA,0,0,12:00:00,06:42:01,1594.0,1300.0,1650.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_SE_BAT_019/SN314237 2015-06-17 log.csv,a:/SN314237 2015-06-17.zca,2015-06-17,20:50:27,06:42:19,0,NA,1,1,12:00:00,06:37:22,1902.0,1475.0,1981.0
F:/2015 ZCA Files/PRVaT_1/PRVaT_1_SW_BAT_034/SN324717 2015-06-12 log.csv,a:/SN324717 2015-06-12.zca,2015-06-12,20:48:41,06:42:21,0,NA,0,0,14:52:50,06:40:37,1432.0,1225.0,1488.0
